npi,communityId
1174676076,4244
1174702351,4234
1174718480,2802
1174727655,4244
1174730386,4244
1174736912,4244
1174789929,2802
1174826911,4244
1174889117,4234
1174930911,4234
1174971253,4245
1184032138,4239
1184048795,2802
1184067654,4245
1184069429,4239
1184075715,4245
1184602757,4234
1184603839,4236
1184606519,4247
1184612921,4245
1184615809,4239
1184617441,4244
1184619124,4247
1184620460,4234
1184640336,4247
1184646929,2802
1184650145,4239
1184654246,4244
1184657272,4244
1184663494,4239
1184677346,4226
1184697898,4234
1184711293,4244
1184716508,4244
1184716516,4244
1184734030,4234
1184751745,4226
1184787574,4239
1184812133,4244
1184867541,4244
1184867939,4226
1184885923,4244
1184887655,4245
1184914129,4239
1184920886,4244
1184928186,4234
1184949752,4234
1184982209,4234
1184989154,4234
1194001677,4239
1194013615,2802
1194016667,4244
1194018531,2802
1194019034,4238
1194020529,4226
1194021352,4245
1194040535,4244
1194051987,4244
1194058537,4226
1194061291,4236
1194127902,4234
1194275016,4244
1194701391,4245
1194704411,4226
1194710889,4234
1194711291,4245
1194711671,4238
1194716514,4244
1194716662,4238
1194722132,4239
1194724864,4234
1194741488,4244
1194743914,4239
1194751354,4239
1194779462,2802
1194782029,4247
1194794040,4245
1194794172,4234
1194795104,4239
1194806323,4238
1194809202,4244
1194812214,4244
1194812297,4244
1194817502,4244
1194828764,4244
1194830612,4239
1194841452,4245
1194872051,4239
1194875179,4245
1194887570,4234
1194891515,2802
1194899468,4247
1194902452,4244
1194954586,4244
1194967380,4234
1194968057,4244
1194969196,4244
1194987867,4244
1205002227,4245
1205030780,4244
1205060381,4244
1205070851,4239
1205080504,4236
1205108792,4234
1205131539,4245
1205155850,4247
1205175023,4234
1205209665,4244
1205209681,4244
1205221884,4226
1205231479,4244
1205264553,4234
1205273893,4244
1205369113,4244
1205809027,4234
1205814746,4247
1205819695,4244
1205825866,4234
1205826526,4245
1205827987,4238
1205830015,2802
1205834777,4234
1205839263,4239
1205871472,4244
1205878220,4236
1205878402,2802
1205879467,4245
1205879640,4226
1205910312,4244
1205923323,4234
1205923331,4244
1205937836,4226
1205945045,4244
1205945300,2802
1205954443,4244
1205978012,4234
1205978152,2802
1205983186,4244
1215017330,4244
1215025895,4245
1215028899,4234
1215029624,4244
1215029632,4244
1215029897,4226
1215036645,4244
1215036652,4244
1215064852,4226
1215073796,4234
1215076807,4244
1215084108,4244
1215091129,4244
1215105895,4238
1215145669,4244
1215152236,4244
1215155288,4244
1215158175,4234
1215193255,4244
1215206719,4226
1215211677,4245
1215212592,4244
1215216890,4239
1215253208,4244
1215257670,4247
1215295084,4234
1215298013,4244
1215308572,4239
1215317383,4245
1215377932,2802
1215483466,4239
1215900980,4244
1215902796,4234
1215908868,4245
1215914569,4234
1215915871,4244
1215916838,4226
1215918321,4234
1215922711,4245
1215923875,4234
1215926126,4244
1215926860,2802
1215926886,2802
1215930466,4236
1215931928,4244
1215966726,4244
1215971858,4234
1215973581,4244
1215976527,4239
1215982566,2802
1215986781,4244
1215995972,4247
1215998612,4239
1225013535,4234
1225016546,4244
1225020563,4238
1225023914,4234
1225024243,4239
1225027014,4245
1225028012,4238
1225029994,4239
1225031073,4239
1225039290,4247
1225042740,4234
1225060791,4234
1225061500,4247
1225064181,4234
1225070337,4234
1225071046,4234
1225078561,4239
1225079007,4234
1225089097,4244
1225099377,4244
1225120637,4244
1225120645,4244
1225120926,4234
1225125354,4238
1225159890,4244
1225178676,4247
1225179658,4244
1225203540,4239
1225226327,4234
1225231772,4244
1225259831,4244
1225269103,4244
1225274822,4244
1225279433,4244
1225309271,4244
1225312119,4244
1225323462,4239
1225329634,4244
1225331937,2802
1225336027,4244
1225347636,4244
1225364474,4245
1225364748,4234
1225384209,4226
1225389547,4226
1225421142,4234
1225470057,2802
1225494891,4234
1225575426,4244
1235101791,4234
1235101809,4245
1235103490,4234
1235109463,4239
1235121179,4245
1235129610,4234
1235136722,4239
1235136730,4239
1235137183,4244
1235154683,2802
1235157652,4244
1235159468,4244
1235163528,4236
1235167388,4244
1235171596,4245
1235172164,4244
1235172800,2802
1235182429,4239
1235196395,4238
1235202003,4244
1235213349,4244
1235213356,4244
1235215518,4245
1235218710,4234
1235218728,4234
1235221656,4244
1235235086,2802
1235238676,4244
1235241860,4244
1235242181,4234
1235308305,4234
1235357062,4239
1235378423,4234
1235400912,4244
1235419904,4234
1235458183,4247
1235468943,4244
1235502857,4244
1235681404,4226
1245203355,4245
1245208115,4244
1245208602,4226
1245210632,4245
1245213370,4239
1245214899,4234
1245215649,4245
1245222397,4239
1245225564,4234
1245225937,4234
1245226554,4234
1245231141,4244
1245237148,4239
1245237635,4239
1245238476,4245
1245239128,4244
1245267723,4244
1245270529,4245
1245270743,4245
1245271808,4226
1245274778,4234
1245275593,4239
1245283837,2802
1245300391,4234
1245303924,4244
1245309335,4238
1245313741,4234
1245316561,4238
1245317932,4245
1245322668,4244
1245325422,4234
1245325661,4234
1245327352,4244
1245327378,4244
1245334333,4239
1245368943,4245
1245387109,2802
1245393545,4239
1245405661,4239
1245425057,4244
1245449982,4234
1245503135,4226
1245520436,4244
1245523117,4244
1245529577,4244
1245541846,4244
1245556554,4244
1245570084,4245
1245576818,4244
1245596394,4244
1245604255,4234
1245630425,4234
1245663665,4239
1245774702,4244
1255301800,4234
1255316238,4239
1255318051,4234
1255323721,4226
1255324281,4245
1255326146,4244
1255334322,4226
1255355277,4234
1255368767,4239
1255370029,4239
1255372587,4244
1255383766,4247
1255385902,2802
1255389623,4244
1255400362,4234
1255421954,4239
1255423679,4244
1255428355,4244
1255428363,4244
1255428389,4244
1255437471,2802
1255488052,4238
1255488128,4244
1255526380,4245
1255535746,4239
1255548665,4244
1255564753,4244
1255571279,4244
1255574919,4244
1255575320,4244
1255576500,4245
1255579652,4234
1255605036,2542
1255624433,4244
1255638474,4234
1255657557,4244
1255658969,4244
1255672960,4245
1255674594,4245
1255691978,4239
1255718524,4244
1255785762,4244
1265406284,4238
1265419725,4234
1265420988,2802
1265423099,4239
1265426050,4234
1265427157,4244
1265427553,4234
1265432348,4234
1265433916,4226
1265437875,4234
1265439244,4239
1265440416,4239
1265445506,4238
1265449490,4234
1265455091,4234
1265464499,4234
1265465959,4239
1265469936,2802
1265476790,4234
1265477210,4244
1265479844,4234
1265487193,4234
1265490833,4234
1265495303,4245
1265497788,4234
1265502819,2802
1265504575,4244
1265516371,4244
1265524680,4244
1265529309,4244
1265529382,4244
1265530117,4244
1265531602,4244
1265551295,4244
1265553234,4244
1265556674,4234
1265556898,4245
1265571186,4244
1265579338,4244
1265587992,4245
1265589139,4239
1265599518,4247
1265602999,2802
1265606255,4234
1265616494,4244
1265621635,4226
1265633242,4244
1265636757,4238
1265669683,4234
1265694913,4238
1265729958,4236
1265739536,4244
1265741946,4236
1265750921,4244
1265753339,4226
1265761043,4234
1265787295,4247
1265791867,4244
1265809305,4226
1265812267,4239
1265849301,4236
1265875553,4239
1265892723,4239
1265897177,4245
1265899769,4234
1265987374,4239
1275504433,4238
1275515223,2802
1275524936,4239
1275528770,4234
1275531949,4234
1275536468,4245
1275546061,4244
1275571150,4234
1275577728,4234
1275586646,2802
1275591042,4244
1275594053,4239
1275597262,4239
1275620312,4244
1275620379,4244
1275625691,4244
1275629966,4234
1275631129,4244
1275632606,4244
1275646119,4234
1275660144,4234
1275674590,4239
1275680134,4239
1275707929,4247
1275714958,2802
1275767261,4244
1275774051,4234
1275793283,4234
1275828089,2802
1275844508,4244
1275871600,4234
1275888992,4245
1275933319,2802
1275938110,4234
1275955346,4239
1275959678,4234
1275976110,4236
1275997876,4244
1285033472,4244
1285038992,4234
1285054015,4239
1285062729,4245
1285099630,2802
1285600452,4247
1285604454,4239
1285615278,4245
1285617332,4244
1285625731,4239
1285625814,4239
1285627398,4239
1285627406,2802
1285629527,4244
1285634824,4244
1285657726,4245
1285662148,4234
1285674333,2542
1285674465,2802
1285676080,4239
1285676247,4239
1285682211,4234
1285688457,2802
1285695171,4234
1285716944,4244
1285718395,4244
1285721316,4244
1285721381,4244
1285721399,4244
1285723718,4234
1285726695,4244
1285730416,2802
1285732131,4244
1285733618,4244
1285754135,2802
1285781088,4244
1285781161,4244
1285797811,4239
1285809947,4226
1285843896,4247
1285862482,4239
1285872580,2802
1285894394,4234
1285920108,4239
1285936013,4234
1285950006,4226
1285964460,4234
1295029601,4236
1295033215,2542
1295046068,4244
1295052934,2802
1295053114,4244
1295091148,4244
1295093615,4244
1295120491,4244
1295128734,4244
1295128957,4245
1295169548,4238
1295700110,4239
1295706257,4245
1295720605,2802
1295733772,4244
1295733962,4236
1295736940,4226
1295738326,4239
1295742831,4244
1295762789,4244
1295770915,4239
1295775781,4245
1295780476,4234
1295782167,2802
1295814853,4234
1295822328,4244
1295826535,4244
1295834620,4244
1295856623,4244
1295882165,4244
1295918688,4244
1295919041,4245
1295930816,4244
1295936276,4244
1295937696,4239
1295952505,4226
1295979342,4238
1306010749,4244
1306027040,4236
1306034467,4245
1306037775,4239
1306040894,4244
1306053939,4239
1306092960,4245
1306111497,4226
1306113345,4239
1306131891,4244
1306159181,4234
1306167010,4245
1306238464,4234
1306243431,4244
1306254222,4234
1306275946,4244
1306287131,4244
1306394044,4244
1306819792,4234
1306819834,4244
1306825211,4234
1306827605,4234
1306828942,4244
1306831284,4234
1306832753,4238
1306834700,2802
1306841424,4239
1306844071,4234
1306849377,4236
1306862669,4234
1306884150,4244
1306889597,4247
1306891262,4239
1306896519,4244
1306920426,4244
1306925508,4239
1306936802,4244
1306950514,4247
1306953435,4244
1306969696,4245
1306987730,4244
1306993282,4234
1316029218,4244
1316029226,4239
1316034424,4244
1316034440,4244
1316039720,4244
1316039738,4244
1316050487,4238
1316050586,4226
1316051659,4244
1316054133,4226
1316075849,4244
1316094204,4239
1316094279,4244
1316096373,4244
1316101249,4244
1316111727,4245
1316112634,4244
1316142573,4239
1316148893,4244
1316155757,2802
1316160468,4244
1316176233,4245
1316190184,4244
1316204423,4234
1316206337,4236
1316236086,4239
1316282346,4234
1316324593,4234
1316343890,4239
1316386931,4236
1316902703,4244
1316921166,4234
1316933955,4234
1316934813,4238
1316935604,4239
1316937915,4244
1316940471,4234
1316942469,4234
1316944648,4245
1316949191,4226
1316955040,4245
1316961410,4236
1316974678,4245
1316975485,4244
1316977812,4234
1316977861,4245
1316980352,4239
1316983695,4244
1316985120,4239
1316987654,4239
1326016759,2802
1326018946,4239
1326022039,4239
1326023789,4234
1326033218,4244
1326036625,4239
1326041922,4244
1326046673,4234
1326047119,4245
1326048844,4236
1326050170,4234
1326056839,4234
1326057167,4247
1326081290,4244
1326081787,4234
1326083601,4239
1326086653,4239
1326093345,4247
1326101924,4226
1326106527,4244
1326115577,4234
1326120700,4234
1326122433,4244
1326130733,4244
1326130741,4244
1326135435,4244
1326135443,4244
1326135450,4244
1326144536,2802
1326149907,4238
1326205212,4244
1326211665,4244
1326214438,4244
1326235219,4238
1326242199,4234
1326242975,4234
1326276676,4244
1326335001,4244
1326370867,4234
1326578634,4236
1326590506,2802
1336102755,4244
1336124874,4244
1336126358,4234
1336126887,4245
1336127638,4234
1336134501,4234
1336142363,4234
1336144245,4226
1336146042,4239
1336147685,4234
1336155530,4239
1336180280,4245
1336188457,4239
1336189521,4239
1336200385,4226
1336223452,4244
1336230424,4245
1336233683,4245
1336251842,4244
1336277300,4245
1336285873,4244
1336296136,4234
1336296144,4244
1336296169,4244
1336296292,4234
1336304286,4234
1336325653,4234
1336331719,4244
1336378058,4244
1336411313,4245
1336415819,4245
1336416189,4226
1336465228,2802
1336465699,4239
1336540475,4247
1336562479,4234
1346206893,4234
1346212602,2542
1346226503,4226
1346238656,2802
1346239498,4234
1346241130,4239
1346244324,4234
1346270014,4234
1346283975,4226
1346288966,4245
1346291952,4226
1346292257,4234
1346297371,4238
1346302155,4244
1346318433,4226
1346320330,4239
1346332756,4244
1346336385,4238
1346337458,4234
1346337482,4244
1346339710,4244
1346345154,4247
1346345881,4239
1346351194,4247
1346353299,4234
1346359460,4234
1346375003,4244
1346397130,4238
1346397155,4245
1346397205,4238
1346441326,4244
1346445665,2802
1346448032,4244
1346477221,4226
1346493038,4244
1346504529,4239
1346507423,4234
1346571411,4234
1346579562,4234
1346587946,4234
1346599206,4244
1346658028,4244
1346669777,4239
1346669819,4239
1346678125,4245
1356304984,4244
1356307722,4234
1356308779,4245
1356311831,4234
1356315063,2802
1356325237,4239
1356332068,4239
1356342018,4234
1356349963,4234
1356363444,4247
1356365928,4234
1356389597,4239
1356395990,4239
1356396717,4236
1356433783,4244
1356438469,2802
1356438493,4244
1356440796,4244
1356445712,4239
1356458384,4244
1356492342,4245
1356493944,4244
1356498224,4234
1356509202,4234
1356538904,4234
1356542336,4244
1356542369,4244
1356569941,4244
1356592778,2802
1356595839,4244
1356608517,4244
1356617567,2802
1356662506,4244
1356716831,4234
1356786669,4226
1366403230,4238
1366420424,2802
1366421497,4239
1366429151,4234
1366429813,4234
1366430001,2802
1366431710,4244
1366441891,4244
1366443285,4245
1366446171,4239
1366485328,4245
1366485997,4234
1366497273,4239
1366499261,4247
1366510794,4234
1366521924,4236
1366526469,4244
1366541302,4234
1366541799,4244
1366548471,4226
1366559536,4244
1366571523,4245
1366576688,4245
1366584989,4244
1366599151,4244
1366599235,4239
1366599243,4226
1366603607,4244
1366625147,4244
1366642415,2802
1366645020,2802
1366656597,2802
1366685174,4244
1366687600,2802
1366733396,4234
1366736845,2542
1366763591,4234
1366777864,4226
1366786428,4238
1366817611,4245
1366996332,4244
1376506337,4234
1376508374,4226
1376522045,4244
1376538207,4234
1376538272,4234
1376540328,4239
1376544767,2802
1376546481,4239
1376548727,4244
1376556688,4244
1376566604,4244
1376570010,4244
1376577635,4244
1376580613,2802
1376585174,4239
1376594143,4239
1376595900,4239
1376607259,4244
1376616771,4245
1376618397,4234
1376630475,4244
1376630491,4244
1376635052,4226
1376635706,4244
1376635789,4244
1376637215,4245
1376660175,4234
1376662718,4238
1376671735,4244
1376679860,4244
1376690255,4244
1376690263,2802
1376697391,4239
1376719286,4239
1376728212,4234
1376747931,4245
1376751602,4245
1376752980,4234
1376756742,4234
1376768218,4234
1376809590,2802
1376855650,4239
1376897785,4239
1376928986,4239
1376957522,4234
1376962100,4244
1376965129,4226
1376979583,4238
1386061117,2802
1386095891,4245
1386600906,4226
1386605970,4244
1386606705,4244
1386608768,4238
1386615540,4234
1386616167,4239
1386629780,4244
1386632586,4236
1386635274,4239
1386639219,4234
1386639938,4244
1386641256,4238
1386663144,4238
1386664456,4234
1386664662,4244
1386672335,4239
1386677227,4245
1386678191,2802
1386682318,4234
1386683118,4239
1386683407,4234
1386686004,4244
1386686137,4239
1386689636,4239
1386691368,4234
1386698058,4226
1386707446,4234
1386710051,4226
1386729085,4226
1386731404,4244
1386731412,4244
1386734069,4244
1386736718,4244
1386736791,4244
1386766194,4244
1386791267,4244
1386820413,4234
1386820546,4238
1386829950,4245
1386848869,4239
1386868776,4234
1386878957,2802
1386881662,4239
1386884427,4239
1386894947,4239
1386901536,4234
1386948461,4234
1386961076,4234
1386968295,4244
1386988376,4244
1396011102,4244
1396031589,4236
1396046694,4239
1396061156,4244
1396070827,4244
1396099917,2802
1396112108,4244
1396118717,4239
1396166922,4234
1396284642,4244
1396707923,4234
1396713715,4238
1396715645,4245
1396721106,4234
1396723185,4239
1396724076,2542
1396725511,4234
1396729091,4234
1396737177,2802
1396739140,4234
1396749750,4234
1396751749,4247
1396753356,4238
1396784971,4239
1396788360,4244
1396788931,4238
1396799979,4239
1396814620,4234
1396817433,4244
1396829404,4239
1396832168,4244
1396832424,4244
1396840476,4245
1396848271,4234
1396851788,4234
1396857090,4244
1396882205,4244
1396894788,4234
1396906657,4234
1396909255,4239
1396910600,4234
1396932463,4234
1396946372,4244
1396965034,4244
1396967493,4234
1396976361,4244
1396984852,4244
1396988960,4234
1407001795,2802
1407008162,4244
1407033632,4244
1407036841,2802
1407037815,4244
1407038680,4239
