ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
60072,16980,1.000000000,1.000000000,1.000000000,1.000000000
60073,16980,1.000000000,1.000000000,1.000000000,1.000000000
60074,16980,1.000000000,1.000000000,1.000000000,1.000000000
60075,16980,1.000000000,0.000000000,1.000000000,1.000000000
60076,16980,1.000000000,1.000000000,1.000000000,1.000000000
60077,16980,1.000000000,1.000000000,1.000000000,1.000000000
60078,16980,1.000000000,1.000000000,1.000000000,1.000000000
60079,16980,1.000000000,1.000000000,1.000000000,1.000000000
60081,16980,1.000000000,1.000000000,1.000000000,1.000000000
60082,16980,0.000000000,1.000000000,0.000000000,1.000000000
60083,16980,1.000000000,1.000000000,1.000000000,1.000000000
60084,16980,1.000000000,1.000000000,1.000000000,1.000000000
60085,16980,1.000000000,1.000000000,1.000000000,1.000000000
60086,16980,0.000000000,1.000000000,0.000000000,1.000000000
60087,16980,1.000000000,1.000000000,1.000000000,1.000000000
60088,16980,1.000000000,1.000000000,1.000000000,1.000000000
60089,16980,1.000000000,1.000000000,1.000000000,1.000000000
60090,16980,1.000000000,1.000000000,1.000000000,1.000000000
60091,16980,1.000000000,1.000000000,1.000000000,1.000000000
60093,16980,1.000000000,1.000000000,1.000000000,1.000000000
60095,16980,0.000000000,0.000000000,1.000000000,1.000000000
60096,16980,1.000000000,1.000000000,1.000000000,1.000000000
60097,16980,1.000000000,1.000000000,1.000000000,1.000000000
60098,16980,1.000000000,1.000000000,1.000000000,1.000000000
60099,16980,1.000000000,1.000000000,1.000000000,1.000000000
60101,16980,1.000000000,1.000000000,1.000000000,1.000000000
60102,16980,1.000000000,1.000000000,1.000000000,1.000000000
60103,16980,1.000000000,1.000000000,1.000000000,1.000000000
60104,16980,1.000000000,1.000000000,1.000000000,1.000000000
60106,16980,1.000000000,1.000000000,1.000000000,1.000000000
60107,16980,1.000000000,1.000000000,1.000000000,1.000000000
60108,16980,1.000000000,1.000000000,1.000000000,1.000000000
60109,16980,1.000000000,1.000000000,1.000000000,1.000000000
60110,16980,1.000000000,1.000000000,1.000000000,1.000000000
60111,16980,1.000000000,1.000000000,1.000000000,1.000000000
60112,16980,1.000000000,1.000000000,1.000000000,1.000000000
60113,40300,1.000000000,0.000000000,1.000000000,1.000000000
60115,16980,1.000000000,1.000000000,1.000000000,1.000000000
60117,16980,0.000000000,1.000000000,1.000000000,1.000000000
60118,16980,1.000000000,1.000000000,1.000000000,1.000000000
60119,16980,1.000000000,1.000000000,1.000000000,1.000000000
60120,16980,1.000000000,1.000000000,1.000000000,1.000000000
60121,16980,1.000000000,1.000000000,1.000000000,1.000000000
60122,16980,0.000000000,1.000000000,1.000000000,1.000000000
60123,16980,1.000000000,1.000000000,1.000000000,1.000000000
60124,16980,1.000000000,1.000000000,1.000000000,1.000000000
60126,16980,1.000000000,1.000000000,1.000000000,1.000000000
60129,40300,0.448275862,0.000000000,0.000000000,0.429752066
60129,16980,0.551724138,1.000000000,1.000000000,0.570247934
60130,16980,1.000000000,1.000000000,1.000000000,1.000000000
60131,16980,1.000000000,1.000000000,1.000000000,1.000000000
60133,16980,1.000000000,1.000000000,1.000000000,1.000000000
60134,16980,1.000000000,1.000000000,1.000000000,1.000000000
60135,16980,0.997757129,1.000000000,1.000000000,0.998025945
60135,40420,0.002242870,0.000000000,0.000000000,0.001974060
60136,16980,1.000000000,1.000000000,1.000000000,1.000000000
60137,16980,1.000000000,1.000000000,1.000000000,1.000000000
60138,16980,1.000000000,1.000000000,1.000000000,1.000000000
60139,16980,1.000000000,1.000000000,1.000000000,1.000000000
60140,16980,1.000000000,1.000000000,1.000000000,1.000000000
60141,16980,1.000000000,1.000000000,1.000000000,1.000000000
60142,16980,1.000000000,1.000000000,1.000000000,1.000000000
60143,16980,1.000000000,1.000000000,1.000000000,1.000000000
60144,16980,0.000000000,0.000000000,1.000000000,1.000000000
60145,40420,0.057344100,0.081081081,0.000000000,0.056497200
60145,16980,0.942655936,0.918918919,1.000000000,0.943502825
60146,16980,0.959879639,0.970588235,0.942857143,0.959662289
60146,40420,0.035105300,0.029411800,0.057142900,0.035647300
60146,40300,0.005015050,0.000000000,0.000000000,0.004690430
60147,16980,1.000000000,0.000000000,1.000000000,1.000000000
60148,16980,1.000000000,1.000000000,1.000000000,1.000000000
60150,16980,1.000000000,1.000000000,1.000000000,1.000000000
60151,16980,1.000000000,1.000000000,1.000000000,1.000000000
60152,16980,0.999285331,1.000000000,1.000000000,0.999354735
60152,40420,0.000714669,0.000000000,0.000000000,0.000645265
60153,16980,1.000000000,1.000000000,1.000000000,1.000000000
60154,16980,1.000000000,1.000000000,1.000000000,1.000000000
60155,16980,1.000000000,1.000000000,1.000000000,1.000000000
60156,16980,1.000000000,1.000000000,1.000000000,1.000000000
60157,16980,1.000000000,1.000000000,1.000000000,1.000000000
60159,16980,1.000000000,1.000000000,1.000000000,1.000000000
60160,16980,1.000000000,1.000000000,1.000000000,1.000000000
60161,16980,1.000000000,1.000000000,1.000000000,1.000000000
60162,16980,1.000000000,1.000000000,1.000000000,1.000000000
60163,16980,1.000000000,1.000000000,1.000000000,1.000000000
60164,16980,1.000000000,1.000000000,1.000000000,1.000000000
60165,16980,1.000000000,1.000000000,1.000000000,1.000000000
60168,16980,1.000000000,1.000000000,1.000000000,1.000000000
60169,16980,1.000000000,1.000000000,1.000000000,1.000000000
60171,16980,1.000000000,1.000000000,1.000000000,1.000000000
60172,16980,1.000000000,1.000000000,1.000000000,1.000000000
60173,16980,1.000000000,1.000000000,1.000000000,1.000000000
60174,16980,1.000000000,1.000000000,1.000000000,1.000000000
60175,16980,1.000000000,1.000000000,1.000000000,1.000000000
60176,16980,1.000000000,1.000000000,1.000000000,1.000000000
60177,16980,1.000000000,1.000000000,1.000000000,1.000000000
60178,16980,1.000000000,1.000000000,1.000000000,1.000000000
60179,16980,0.000000000,1.000000000,0.000000000,1.000000000
60180,16980,1.000000000,1.000000000,1.000000000,1.000000000
60181,16980,1.000000000,1.000000000,1.000000000,1.000000000
60183,16980,1.000000000,1.000000000,1.000000000,1.000000000
60184,16980,1.000000000,1.000000000,1.000000000,1.000000000
60185,16980,1.000000000,1.000000000,1.000000000,1.000000000
60186,16980,1.000000000,1.000000000,1.000000000,1.000000000
60187,16980,1.000000000,1.000000000,1.000000000,1.000000000
60188,16980,1.000000000,1.000000000,1.000000000,1.000000000
60189,16980,1.000000000,1.000000000,1.000000000,1.000000000
60190,16980,1.000000000,1.000000000,1.000000000,1.000000000
60191,16980,1.000000000,1.000000000,1.000000000,1.000000000
60192,16980,1.000000000,1.000000000,1.000000000,1.000000000
60193,16980,1.000000000,1.000000000,1.000000000,1.000000000
60194,16980,1.000000000,1.000000000,1.000000000,1.000000000
60195,16980,1.000000000,1.000000000,1.000000000,1.000000000
60196,16980,0.000000000,1.000000000,1.000000000,1.000000000
60199,16980,0.000000000,0.000000000,1.000000000,1.000000000
60201,16980,1.000000000,1.000000000,1.000000000,1.000000000
60202,16980,1.000000000,1.000000000,1.000000000,1.000000000
60203,16980,1.000000000,1.000000000,1.000000000,1.000000000
60204,16980,1.000000000,1.000000000,1.000000000,1.000000000
60208,16980,0.000000000,1.000000000,1.000000000,1.000000000
60301,16980,1.000000000,1.000000000,1.000000000,1.000000000
60302,16980,1.000000000,1.000000000,1.000000000,1.000000000
60303,16980,1.000000000,1.000000000,1.000000000,1.000000000
60304,16980,1.000000000,1.000000000,1.000000000,1.000000000
60305,16980,1.000000000,1.000000000,1.000000000,1.000000000
60401,16980,0.989974293,0.994382022,0.968000000,0.989506320
60401,28100,0.010025700,0.005617980,0.032000000,0.010493700
60402,16980,1.000000000,1.000000000,1.000000000,1.000000000
60403,16980,1.000000000,1.000000000,1.000000000,1.000000000
60404,16980,1.000000000,1.000000000,1.000000000,1.000000000
60406,16980,1.000000000,1.000000000,1.000000000,1.000000000
60407,16980,1.000000000,1.000000000,1.000000000,1.000000000
60408,16980,1.000000000,1.000000000,1.000000000,1.000000000
60409,16980,1.000000000,1.000000000,1.000000000,1.000000000
60410,16980,1.000000000,1.000000000,1.000000000,1.000000000
60411,16980,1.000000000,1.000000000,1.000000000,1.000000000
60412,16980,1.000000000,1.000000000,1.000000000,1.000000000
60415,16980,1.000000000,1.000000000,1.000000000,1.000000000
60416,16980,1.000000000,1.000000000,1.000000000,1.000000000
60417,16980,1.000000000,1.000000000,1.000000000,1.000000000
60418,16980,1.000000000,1.000000000,1.000000000,1.000000000
60419,16980,1.000000000,1.000000000,1.000000000,1.000000000
60420,38700,0.955775011,0.914691943,1.000000000,0.954579580
60420,16980,0.044225000,0.085308057,0.000000000,0.045420400
60421,16980,1.000000000,1.000000000,1.000000000,1.000000000
60422,16980,1.000000000,1.000000000,1.000000000,1.000000000
60423,16980,1.000000000,1.000000000,1.000000000,1.000000000
60424,28100,0.004638220,0.000000000,0.000000000,0.004222970
60424,16980,0.995361781,1.000000000,1.000000000,0.995777027
60425,16980,1.000000000,1.000000000,1.000000000,1.000000000
60426,16980,1.000000000,1.000000000,1.000000000,1.000000000
60428,16980,1.000000000,1.000000000,1.000000000,1.000000000
60429,16980,1.000000000,1.000000000,1.000000000,1.000000000
60430,16980,1.000000000,1.000000000,1.000000000,1.000000000
60431,16980,1.000000000,1.000000000,1.000000000,1.000000000
60432,16980,1.000000000,1.000000000,1.000000000,1.000000000
60433,16980,1.000000000,1.000000000,1.000000000,1.000000000
60434,16980,1.000000000,1.000000000,1.000000000,1.000000000
60435,16980,1.000000000,1.000000000,1.000000000,1.000000000
60436,16980,1.000000000,1.000000000,1.000000000,1.000000000
60437,16980,0.989473684,1.000000000,0.000000000,0.989690722
60437,36837,0.010526300,0.000000000,0.000000000,0.010309300
60438,16980,1.000000000,1.000000000,1.000000000,1.000000000
60439,16980,1.000000000,1.000000000,1.000000000,1.000000000
60440,16980,1.000000000,1.000000000,1.000000000,1.000000000
60441,16980,1.000000000,1.000000000,1.000000000,1.000000000
60442,16980,1.000000000,1.000000000,1.000000000,1.000000000
60443,16980,1.000000000,1.000000000,1.000000000,1.000000000
60444,16980,1.000000000,1.000000000,1.000000000,1.000000000
60445,16980,1.000000000,1.000000000,1.000000000,1.000000000
60446,16980,1.000000000,1.000000000,1.000000000,1.000000000
60447,16980,1.000000000,1.000000000,1.000000000,1.000000000
60448,16980,1.000000000,1.000000000,1.000000000,1.000000000
60449,16980,1.000000000,1.000000000,1.000000000,1.000000000
60450,16980,1.000000000,1.000000000,1.000000000,1.000000000
60451,16980,1.000000000,1.000000000,1.000000000,1.000000000
60452,16980,1.000000000,1.000000000,1.000000000,1.000000000
60453,16980,1.000000000,1.000000000,1.000000000,1.000000000
60454,16980,1.000000000,1.000000000,1.000000000,1.000000000
60455,16980,1.000000000,1.000000000,1.000000000,1.000000000
60456,16980,1.000000000,1.000000000,1.000000000,1.000000000
60457,16980,1.000000000,1.000000000,1.000000000,1.000000000
60458,16980,1.000000000,1.000000000,1.000000000,1.000000000
60459,16980,1.000000000,1.000000000,1.000000000,1.000000000
60460,38700,1.000000000,1.000000000,1.000000000,1.000000000
60461,16980,1.000000000,1.000000000,1.000000000,1.000000000
60462,16980,1.000000000,1.000000000,1.000000000,1.000000000
60463,16980,1.000000000,1.000000000,1.000000000,1.000000000
60464,16980,1.000000000,1.000000000,1.000000000,1.000000000
60465,16980,1.000000000,1.000000000,1.000000000,1.000000000
60466,16980,1.000000000,1.000000000,1.000000000,1.000000000
60467,16980,1.000000000,1.000000000,1.000000000,1.000000000
60468,16980,0.990818669,0.952054795,1.000000000,0.989325069
60468,28100,0.009181300,0.047945200,0.000000000,0.010674900
60469,16980,1.000000000,1.000000000,1.000000000,1.000000000
60470,36837,0.978947368,1.000000000,1.000000000,0.980392157
60470,16980,0.010526300,0.000000000,0.000000000,0.009803900
60470,38700,0.010526300,0.000000000,0.000000000,0.009803900
60471,16980,1.000000000,1.000000000,1.000000000,1.000000000
60472,16980,1.000000000,1.000000000,1.000000000,1.000000000
60473,16980,1.000000000,1.000000000,1.000000000,1.000000000
60474,16980,1.000000000,1.000000000,1.000000000,1.000000000
60475,16980,1.000000000,1.000000000,1.000000000,1.000000000
60476,16980,1.000000000,1.000000000,1.000000000,1.000000000
60477,16980,1.000000000,1.000000000,1.000000000,1.000000000
60478,16980,1.000000000,1.000000000,1.000000000,1.000000000
60479,16980,1.000000000,1.000000000,0.000000000,1.000000000
60480,16980,1.000000000,1.000000000,1.000000000,1.000000000
60481,28100,0.005541130,0.000000000,0.000000000,0.004963550
60481,16980,0.994458874,1.000000000,1.000000000,0.995036451
60482,16980,1.000000000,1.000000000,1.000000000,1.000000000
60484,16980,1.000000000,1.000000000,1.000000000,1.000000000
60487,16980,1.000000000,1.000000000,1.000000000,1.000000000
60490,16980,1.000000000,1.000000000,1.000000000,1.000000000
60491,16980,1.000000000,1.000000000,1.000000000,1.000000000
60499,16980,1.000000000,1.000000000,1.000000000,1.000000000
60501,16980,1.000000000,1.000000000,1.000000000,1.000000000
60502,16980,1.000000000,1.000000000,1.000000000,1.000000000
60503,16980,1.000000000,1.000000000,1.000000000,1.000000000
60504,16980,1.000000000,1.000000000,1.000000000,1.000000000
60505,16980,1.000000000,1.000000000,1.000000000,1.000000000
60506,16980,1.000000000,1.000000000,1.000000000,1.000000000
60507,16980,1.000000000,1.000000000,1.000000000,1.000000000
60510,16980,1.000000000,1.000000000,1.000000000,1.000000000
60511,16980,1.000000000,1.000000000,1.000000000,1.000000000
60512,16980,1.000000000,1.000000000,0.000000000,1.000000000
60513,16980,1.000000000,1.000000000,1.000000000,1.000000000
60514,16980,1.000000000,1.000000000,1.000000000,1.000000000
60515,16980,1.000000000,1.000000000,1.000000000,1.000000000
60516,16980,1.000000000,1.000000000,1.000000000,1.000000000
60517,16980,1.000000000,1.000000000,1.000000000,1.000000000
60518,16980,0.077062011,0.071428571,0.012500000,0.074032529
60518,36837,0.880192655,0.928571429,0.987500000,0.886146943
60518,19940,0.042745300,0.000000000,0.000000000,0.039820500
60519,16980,1.000000000,1.000000000,0.000000000,1.000000000
60520,16980,1.000000000,1.000000000,1.000000000,1.000000000
60521,16980,1.000000000,1.000000000,1.000000000,1.000000000
60522,16980,1.000000000,1.000000000,1.000000000,1.000000000
60523,16980,1.000000000,1.000000000,1.000000000,1.000000000
60525,16980,1.000000000,1.000000000,1.000000000,1.000000000
60526,16980,1.000000000,1.000000000,1.000000000,1.000000000
60527,16980,1.000000000,1.000000000,1.000000000,1.000000000
60530,19940,0.665454545,0.687500000,0.608695652,0.662420382
60530,16980,0.334545455,0.312500000,0.391304348,0.337579618
60531,16980,0.098434004,0.142857143,0.000000000,0.093621399
60531,36837,0.901565996,0.857142857,1.000000000,0.906378601
60532,16980,1.000000000,1.000000000,1.000000000,1.000000000
60534,16980,1.000000000,1.000000000,1.000000000,1.000000000
60536,16980,1.000000000,1.000000000,1.000000000,1.000000000
60537,36837,0.612500000,0.333333333,0.000000000,0.599190283
60537,16980,0.387500000,0.666666667,1.000000000,0.400809717
60538,16980,1.000000000,1.000000000,1.000000000,1.000000000
60539,16980,1.000000000,1.000000000,1.000000000,1.000000000
60540,16980,1.000000000,1.000000000,1.000000000,1.000000000
60541,36837,0.055686300,0.000000000,0.000000000,0.051561400
60541,16980,0.944313725,1.000000000,1.000000000,0.948438635
60542,16980,1.000000000,1.000000000,1.000000000,1.000000000
60543,16980,1.000000000,1.000000000,1.000000000,1.000000000
60544,16980,1.000000000,1.000000000,1.000000000,1.000000000
60545,16980,1.000000000,1.000000000,1.000000000,1.000000000
60546,16980,1.000000000,1.000000000,1.000000000,1.000000000
60548,16980,0.650056412,0.967391304,0.963898917,0.688521883
60548,36837,0.349943588,0.032608700,0.036101100,0.311478117
60549,36837,1.000000000,1.000000000,1.000000000,1.000000000
60550,16980,1.000000000,1.000000000,1.000000000,1.000000000
60551,16980,0.000598086,0.000000000,0.000000000,0.000560538
60551,36837,0.999401914,1.000000000,1.000000000,0.999439462
60552,16980,0.483101392,0.604166667,0.641509434,0.489824894
60552,36837,0.516898608,0.395833333,0.358490566,0.510175106
60553,16980,0.003086420,0.000000000,0.000000000,0.002923980
60553,19940,0.993827160,1.000000000,1.000000000,0.994152047
60553,40300,0.003086420,0.000000000,0.000000000,0.002923980
60554,16980,1.000000000,1.000000000,1.000000000,1.000000000
60555,16980,1.000000000,1.000000000,1.000000000,1.000000000
60556,16980,1.000000000,1.000000000,1.000000000,1.000000000
60557,36837,1.000000000,0.000000000,1.000000000,1.000000000
60558,16980,1.000000000,1.000000000,1.000000000,1.000000000
60559,16980,1.000000000,1.000000000,1.000000000,1.000000000
60560,16980,1.000000000,1.000000000,1.000000000,1.000000000
60561,16980,1.000000000,1.000000000,1.000000000,1.000000000
60563,16980,1.000000000,1.000000000,1.000000000,1.000000000
60564,16980,1.000000000,1.000000000,1.000000000,1.000000000
60565,16980,1.000000000,1.000000000,1.000000000,1.000000000
60566,16980,1.000000000,1.000000000,1.000000000,1.000000000
60567,16980,1.000000000,1.000000000,1.000000000,1.000000000
60569,16980,0.000000000,1.000000000,0.000000000,1.000000000
60585,16980,1.000000000,1.000000000,1.000000000,1.000000000
60586,16980,1.000000000,1.000000000,1.000000000,1.000000000
60598,16980,1.000000000,1.000000000,1.000000000,1.000000000
60599,16980,0.000000000,1.000000000,1.000000000,1.000000000
60601,16980,1.000000000,1.000000000,1.000000000,1.000000000
60602,16980,1.000000000,1.000000000,1.000000000,1.000000000
60603,16980,1.000000000,1.000000000,1.000000000,1.000000000
60604,16980,1.000000000,1.000000000,1.000000000,1.000000000
60605,16980,1.000000000,1.000000000,1.000000000,1.000000000
60606,16980,1.000000000,1.000000000,1.000000000,1.000000000
60607,16980,1.000000000,1.000000000,1.000000000,1.000000000
60608,16980,1.000000000,1.000000000,1.000000000,1.000000000
60609,16980,1.000000000,1.000000000,1.000000000,1.000000000
60610,16980,1.000000000,1.000000000,1.000000000,1.000000000
60611,16980,1.000000000,1.000000000,1.000000000,1.000000000
60612,16980,1.000000000,1.000000000,1.000000000,1.000000000
60613,16980,1.000000000,1.000000000,1.000000000,1.000000000
60614,16980,1.000000000,1.000000000,1.000000000,1.000000000
60615,16980,1.000000000,1.000000000,1.000000000,1.000000000
60616,16980,1.000000000,1.000000000,1.000000000,1.000000000
60617,16980,1.000000000,1.000000000,1.000000000,1.000000000
60618,16980,1.000000000,1.000000000,1.000000000,1.000000000
60619,16980,1.000000000,1.000000000,1.000000000,1.000000000
60620,16980,1.000000000,1.000000000,1.000000000,1.000000000
60621,16980,1.000000000,1.000000000,1.000000000,1.000000000
60622,16980,1.000000000,1.000000000,1.000000000,1.000000000
60623,16980,1.000000000,1.000000000,1.000000000,1.000000000
60624,16980,1.000000000,1.000000000,1.000000000,1.000000000
60625,16980,1.000000000,1.000000000,1.000000000,1.000000000
60626,16980,1.000000000,1.000000000,1.000000000,1.000000000
60628,16980,1.000000000,1.000000000,1.000000000,1.000000000
60629,16980,1.000000000,1.000000000,1.000000000,1.000000000
60630,16980,1.000000000,1.000000000,1.000000000,1.000000000
60631,16980,1.000000000,1.000000000,1.000000000,1.000000000
60632,16980,1.000000000,1.000000000,1.000000000,1.000000000
60633,16980,1.000000000,1.000000000,1.000000000,1.000000000
60634,16980,1.000000000,1.000000000,1.000000000,1.000000000
60636,16980,1.000000000,1.000000000,1.000000000,1.000000000
60637,16980,1.000000000,1.000000000,1.000000000,1.000000000
60638,16980,1.000000000,1.000000000,1.000000000,1.000000000
60639,16980,1.000000000,1.000000000,1.000000000,1.000000000
60640,16980,1.000000000,1.000000000,1.000000000,1.000000000
60641,16980,1.000000000,1.000000000,1.000000000,1.000000000
60642,16980,1.000000000,1.000000000,1.000000000,1.000000000
60643,16980,1.000000000,1.000000000,1.000000000,1.000000000
60644,16980,1.000000000,1.000000000,1.000000000,1.000000000
60645,16980,1.000000000,1.000000000,1.000000000,1.000000000
60646,16980,1.000000000,1.000000000,1.000000000,1.000000000
60647,16980,1.000000000,1.000000000,1.000000000,1.000000000
60649,16980,1.000000000,1.000000000,1.000000000,1.000000000
60651,16980,1.000000000,1.000000000,1.000000000,1.000000000
60652,16980,1.000000000,1.000000000,1.000000000,1.000000000
60653,16980,1.000000000,1.000000000,1.000000000,1.000000000
60654,16980,1.000000000,1.000000000,1.000000000,1.000000000
60655,16980,1.000000000,1.000000000,1.000000000,1.000000000
60656,16980,1.000000000,1.000000000,1.000000000,1.000000000
60657,16980,1.000000000,1.000000000,1.000000000,1.000000000
60659,16980,1.000000000,1.000000000,1.000000000,1.000000000
60660,16980,1.000000000,1.000000000,1.000000000,1.000000000
60661,16980,1.000000000,1.000000000,1.000000000,1.000000000
60666,16980,1.000000000,1.000000000,1.000000000,1.000000000
60668,16980,0.000000000,1.000000000,0.000000000,1.000000000
60669,16980,0.000000000,1.000000000,1.000000000,1.000000000
60670,16980,0.000000000,0.000000000,1.000000000,1.000000000
60673,16980,0.000000000,0.000000000,1.000000000,1.000000000
60674,16980,0.000000000,0.000000000,1.000000000,1.000000000
60675,16980,0.000000000,1.000000000,1.000000000,1.000000000
60677,16980,0.000000000,1.000000000,0.000000000,1.000000000
60678,16980,0.000000000,0.000000000,1.000000000,1.000000000
60682,16980,0.000000000,1.000000000,1.000000000,1.000000000
60684,16980,0.000000000,1.000000000,0.000000000,1.000000000
60685,16980,0.000000000,0.000000000,1.000000000,1.000000000
60686,16980,0.000000000,0.000000000,1.000000000,1.000000000
60687,16980,0.000000000,0.000000000,1.000000000,1.000000000
60688,16980,0.000000000,1.000000000,1.000000000,1.000000000
60689,16980,0.000000000,1.000000000,1.000000000,1.000000000
60690,16980,1.000000000,1.000000000,1.000000000,1.000000000
60693,16980,0.000000000,0.000000000,1.000000000,1.000000000
60694,16980,1.000000000,0.000000000,1.000000000,1.000000000
60695,16980,0.000000000,0.000000000,1.000000000,1.000000000
60697,16980,0.000000000,0.000000000,1.000000000,1.000000000
60699,16980,0.000000000,1.000000000,1.000000000,1.000000000
60701,16980,1.000000000,0.000000000,1.000000000,1.000000000
60706,16980,1.000000000,1.000000000,1.000000000,1.000000000
60707,16980,1.000000000,1.000000000,1.000000000,1.000000000
60712,16980,1.000000000,1.000000000,1.000000000,1.000000000
60714,16980,1.000000000,1.000000000,1.000000000,1.000000000
60803,16980,1.000000000,1.000000000,1.000000000,1.000000000
60804,16980,1.000000000,1.000000000,1.000000000,1.000000000
60805,16980,1.000000000,1.000000000,1.000000000,1.000000000
60827,16980,1.000000000,1.000000000,1.000000000,1.000000000
60901,28100,1.000000000,1.000000000,1.000000000,1.000000000
60910,28100,1.000000000,1.000000000,1.000000000,1.000000000
60911,99999,1.000000000,1.000000000,1.000000000,1.000000000
60912,99999,1.000000000,1.000000000,1.000000000,1.000000000
60913,28100,1.000000000,1.000000000,1.000000000,1.000000000
60914,28100,1.000000000,1.000000000,1.000000000,1.000000000
60915,28100,1.000000000,1.000000000,1.000000000,1.000000000
60917,99999,0.008658000,0.000000000,0.000000000,0.008547000
60917,28100,0.930735931,1.000000000,1.000000000,0.931623932
60917,38700,0.060606100,0.000000000,0.000000000,0.059829100
60918,99999,1.000000000,1.000000000,1.000000000,1.000000000
60919,99999,0.693227092,0.800000000,0.969696970,0.727891156
60919,28100,0.179282869,0.200000000,0.030303000,0.163265306
60919,38700,0.127490040,0.000000000,0.000000000,0.108843537
60920,38700,1.000000000,1.000000000,1.000000000,1.000000000
60921,38700,0.995810056,0.974358974,1.000000000,0.994955864
60921,99999,0.004189940,0.025641000,0.000000000,0.005044140
60922,28100,0.586144029,0.555555556,0.433497537,0.562125749
60922,99999,0.413855971,0.444444444,0.566502463,0.437874251
60924,99999,1.000000000,1.000000000,1.000000000,1.000000000
60926,99999,1.000000000,1.000000000,0.000000000,1.000000000
60927,99999,1.000000000,1.000000000,1.000000000,1.000000000
60928,99999,1.000000000,1.000000000,1.000000000,1.000000000
60929,38700,0.974747475,1.000000000,1.000000000,0.976359338
60929,99999,0.025252500,0.000000000,0.000000000,0.023640700
60930,99999,1.000000000,1.000000000,1.000000000,1.000000000
60931,99999,1.000000000,1.000000000,1.000000000,1.000000000
60932,19180,0.000000000,1.000000000,0.000000000,1.000000000
60933,99999,1.000000000,1.000000000,0.000000000,1.000000000
60934,38700,1.000000000,1.000000000,1.000000000,1.000000000
60935,16980,0.005008350,0.000000000,0.000000000,0.004934210
60935,28100,0.994991653,1.000000000,1.000000000,0.995065789
60936,14010,0.002277900,0.000000000,0.000000000,0.001909130
60936,99999,0.996355353,1.000000000,1.000000000,0.996945399
60936,16580,0.001366740,0.000000000,0.000000000,0.001145480
60938,99999,1.000000000,1.000000000,1.000000000,1.000000000
60939,99999,1.000000000,1.000000000,0.000000000,1.000000000
60940,28100,0.979827089,0.985074627,1.000000000,0.980576021
60940,16980,0.020172900,0.014925400,0.000000000,0.019424000
60941,28100,0.978609626,1.000000000,0.758064516,0.965953307
60941,99999,0.021390400,0.000000000,0.241935484,0.034046700
60942,19180,0.974745818,0.988888889,0.995283019,0.977060323
60942,99999,0.025254200,0.011111100,0.004716980,0.022939700
60944,28100,0.000000000,1.000000000,0.000000000,1.000000000
60945,99999,1.000000000,1.000000000,0.000000000,1.000000000
60946,38700,0.096938776,0.000000000,0.000000000,0.088785047
60946,99999,0.903061224,1.000000000,1.000000000,0.911214953
60948,99999,1.000000000,1.000000000,1.000000000,1.000000000
60949,99999,0.034482800,0.000000000,0.111111111,0.035928100
60949,16580,0.965517241,1.000000000,0.888888889,0.964071856
60950,16980,0.004926980,0.000000000,0.000000000,0.004443030
60950,28100,0.995073025,1.000000000,1.000000000,0.995556966
60951,99999,1.000000000,1.000000000,1.000000000,1.000000000
60952,38700,0.003174600,0.000000000,0.000000000,0.003021150
60952,99999,0.996825397,1.000000000,1.000000000,0.996978852
60953,99999,1.000000000,1.000000000,1.000000000,1.000000000
60954,28100,1.000000000,1.000000000,1.000000000,1.000000000
60955,99999,1.000000000,1.000000000,1.000000000,1.000000000
60956,99999,1.000000000,1.000000000,0.000000000,1.000000000
60957,99999,0.984233346,1.000000000,1.000000000,0.986500169
60957,16580,0.015766700,0.000000000,0.000000000,0.013499800
60958,28100,1.000000000,1.000000000,1.000000000,1.000000000
60959,99999,0.980158730,1.000000000,1.000000000,0.980620155
60959,38700,0.019841300,0.000000000,0.000000000,0.019379800
60960,99999,0.189189189,0.080000000,0.333333333,0.184675835
60960,19180,0.798336798,0.920000000,0.666666667,0.803536346
60960,16580,0.012474000,0.000000000,0.000000000,0.011787800
60961,16980,0.024896300,0.000000000,0.000000000,0.024390200
60961,28100,0.877593361,0.666666667,1.000000000,0.876016260
60961,38700,0.097510373,0.333333333,0.000000000,0.099593496
60962,99999,0.996845426,1.000000000,1.000000000,0.997167139
60962,38700,0.003154570,0.000000000,0.000000000,0.002832860
60963,19180,1.000000000,1.000000000,1.000000000,1.000000000
60964,28100,0.936077058,0.968750000,0.988304094,0.940452561
60964,99999,0.063922942,0.031250000,0.011695900,0.059547400
60966,99999,1.000000000,1.000000000,1.000000000,1.000000000
60967,99999,1.000000000,1.000000000,0.000000000,1.000000000
60968,99999,1.000000000,1.000000000,1.000000000,1.000000000
60969,28100,1.000000000,1.000000000,0.000000000,1.000000000
60970,99999,1.000000000,1.000000000,1.000000000,1.000000000
60973,99999,1.000000000,1.000000000,1.000000000,1.000000000
60974,99999,1.000000000,1.000000000,1.000000000,1.000000000
61001,99999,1.000000000,1.000000000,1.000000000,1.000000000
61006,19940,0.874358974,0.750000000,1.000000000,0.877723971
61006,40300,0.125641026,0.250000000,0.000000000,0.122276029
61007,40300,0.623188406,0.500000000,0.500000000,0.618604651
61007,23300,0.376811594,0.500000000,0.500000000,0.381395349
61008,40420,1.000000000,1.000000000,1.000000000,1.000000000
